,id,fly_from,fly_to,airline,flight,date,departure_time,arrival_time,price
2880,2881,MEL,SYD,Qantas,QF241,22/11/27,10:45,12:10,369
2881,2882,MEL,SYD,Qantas,QF188,22/10/18,09:53,11:18,470
2882,2883,MEL,SYD,Qantas,QF343,22/10/23,07:14,08:39,187
2883,2884,MEL,SYD,Virgin,VA153,22/09/30,16:01,17:26,302
2884,2885,MEL,SYD,Qantas,QF307,22/10/10,09:02,10:27,215
2885,2886,MEL,SYD,Qantas,QF755,22/09/18,21:31,22:56,434
2886,2887,MEL,SYD,Virgin,VA118,22/11/23,19:55,21:20,235
2887,2888,MEL,SYD,Qantas,QF462,22/10/17,07:46,09:11,266
2888,2889,MEL,SYD,Qantas,QF462,22/12/15,07:22,08:47,288
2889,2890,MEL,SYD,Jetstar,JQ140,22/12/16,15:50,17:15,67
2890,2891,MEL,SYD,Jetstar,JQ653,22/11/01,15:25,16:50,133
2891,2892,MEL,SYD,Qantas,QF199,22/10/21,09:24,10:49,196
2892,2893,MEL,SYD,Virgin,VA341,22/09/29,23:28,00:53,356
2893,2894,MEL,SYD,Virgin,VA781,22/11/11,08:29,09:54,79
2894,2895,MEL,SYD,Virgin,VA910,22/11/03,12:12,13:37,216
2895,2896,MEL,SYD,Qantas,QF570,22/09/25,21:17,22:42,276
2896,2897,MEL,SYD,Jetstar,JQ774,22/10/11,13:40,15:05,389
2897,2898,MEL,SYD,Virgin,VA441,22/10/10,23:27,00:52,92
2898,2899,MEL,SYD,Qantas,QF622,22/10/15,20:42,22:07,179
2899,2900,MEL,SYD,Qantas,QF774,22/11/26,23:34,00:59,383
2900,2901,MEL,SYD,Virgin,VA161,22/10/26,21:19,22:44,72
2901,2902,MEL,SYD,Virgin,VA654,22/09/25,12:47,14:12,177
2902,2903,MEL,SYD,Jetstar,JQ535,22/10/01,12:29,13:54,248
2903,2904,MEL,SYD,Jetstar,JQ390,22/12/29,08:54,10:19,65
2904,2905,MEL,SYD,Jetstar,JQ130,22/12/06,11:18,12:43,222
2905,2906,MEL,SYD,Jetstar,JQ135,22/10/30,15:58,17:23,474
2906,2907,MEL,SYD,Virgin,VA373,22/10/29,17:01,18:26,404
2907,2908,MEL,SYD,Virgin,VA414,22/11/13,07:23,08:48,259
2908,2909,MEL,SYD,Virgin,VA944,22/10/08,12:40,14:05,291
2909,2910,MEL,SYD,Jetstar,JQ668,22/10/17,22:58,00:23,75
2910,2911,MEL,SYD,Qantas,QF399,22/11/12,10:10,11:35,216
2911,2912,MEL,SYD,Jetstar,JQ153,22/11/18,18:59,20:24,123
2912,2913,MEL,SYD,Virgin,VA650,22/11/01,21:55,23:20,121
2913,2914,MEL,SYD,Virgin,VA917,22/10/04,15:43,17:08,139
2914,2915,MEL,SYD,Virgin,VA123,22/11/04,07:21,08:46,183
2915,2916,MEL,SYD,Qantas,QF539,22/12/09,11:12,12:37,368
2916,2917,MEL,SYD,Qantas,QF460,22/09/14,07:15,08:40,385
2917,2918,MEL,SYD,Virgin,VA659,22/12/19,23:56,01:21,96
2918,2919,MEL,SYD,Virgin,VA236,22/11/28,19:52,21:17,360
2919,2920,MEL,SYD,Qantas,QF545,22/12/07,20:49,22:14,454
2920,2921,MEL,SYD,Qantas,QF895,22/12/23,22:02,23:27,104
2921,2922,MEL,SYD,Jetstar,JQ961,22/12/15,22:50,00:15,194
2922,2923,MEL,SYD,Qantas,QF240,22/12/30,09:01,10:26,436
2923,2924,MEL,SYD,Virgin,VA855,22/12/25,11:44,13:09,355
2924,2925,MEL,SYD,Qantas,QF759,22/10/31,08:18,09:43,343
2925,2926,MEL,SYD,Virgin,VA314,22/11/07,14:29,15:54,79
2926,2927,MEL,SYD,Virgin,VA296,22/11/05,12:16,13:41,155
2927,2928,MEL,SYD,Jetstar,JQ725,22/11/24,19:05,20:30,64
2928,2929,MEL,SYD,Jetstar,JQ216,22/11/30,19:15,20:40,181
2929,2930,MEL,SYD,Virgin,VA904,22/12/23,06:49,08:14,435
2930,2931,MEL,SYD,Jetstar,JQ570,22/12/22,23:34,00:59,67
2931,2932,MEL,SYD,Virgin,VA696,22/10/09,17:02,18:27,205
2932,2933,MEL,SYD,Qantas,QF666,22/09/25,22:37,00:02,62
2933,2934,MEL,SYD,Virgin,VA926,22/10/25,23:43,01:08,313
2934,2935,MEL,SYD,Virgin,VA567,22/12/17,09:13,10:38,461
2935,2936,MEL,SYD,Qantas,QF151,22/10/01,15:04,16:29,333
2936,2937,MEL,SYD,Jetstar,JQ101,22/10/31,16:04,17:29,373
2937,2938,MEL,SYD,Virgin,VA171,22/10/26,15:03,16:28,210
2938,2939,MEL,SYD,Jetstar,JQ539,22/12/14,11:27,12:52,395
2939,2940,MEL,SYD,Qantas,QF510,22/10/20,06:47,08:12,335
2940,2941,MEL,SYD,Jetstar,JQ797,22/11/05,11:08,12:33,178
2941,2942,MEL,SYD,Jetstar,JQ553,22/09/25,19:33,20:58,109
2942,2943,MEL,SYD,Jetstar,JQ404,22/11/29,18:43,20:08,356
2943,2944,MEL,SYD,Jetstar,JQ280,22/10/30,10:23,11:48,433
2944,2945,MEL,SYD,Jetstar,JQ559,22/09/21,20:10,21:35,120
2945,2946,MEL,SYD,Jetstar,JQ687,22/12/01,10:36,12:01,122
2946,2947,MEL,SYD,Qantas,QF116,22/11/22,09:37,11:02,201
2947,2948,MEL,SYD,Virgin,VA499,22/11/28,21:41,23:06,280
2948,2949,MEL,SYD,Virgin,VA218,22/11/11,09:58,11:23,104
2949,2950,MEL,SYD,Qantas,QF827,22/11/05,18:14,19:39,456
2950,2951,MEL,SYD,Jetstar,JQ821,22/11/15,10:01,11:26,272
2951,2952,MEL,SYD,Virgin,VA184,22/11/20,16:45,18:10,122
2952,2953,MEL,SYD,Jetstar,JQ221,22/12/30,08:44,10:09,130
2953,2954,MEL,SYD,Virgin,VA132,22/10/08,16:51,18:16,441
2954,2955,MEL,SYD,Qantas,QF857,22/09/26,08:19,09:44,488
2955,2956,MEL,SYD,Jetstar,JQ667,22/11/23,10:37,12:02,115
2956,2957,MEL,SYD,Virgin,VA405,22/11/02,11:05,12:30,427
2957,2958,MEL,SYD,Qantas,QF719,22/11/21,10:22,11:47,412
2958,2959,MEL,SYD,Virgin,VA440,22/11/01,20:47,22:12,331
2959,2960,MEL,SYD,Jetstar,JQ906,22/12/17,22:54,00:19,99
2960,2961,MEL,SYD,Jetstar,JQ822,22/09/14,07:37,09:02,166
2961,2962,MEL,SYD,Virgin,VA813,22/11/22,13:32,14:57,96
2962,2963,MEL,SYD,Qantas,QF119,22/12/16,16:25,17:50,270
2963,2964,MEL,SYD,Jetstar,JQ521,22/11/11,21:18,22:43,65
2964,2965,MEL,SYD,Qantas,QF574,22/12/11,06:38,08:03,406
2965,2966,MEL,SYD,Qantas,QF982,22/10/16,14:41,16:06,121
2966,2967,MEL,SYD,Virgin,VA310,22/11/10,06:02,07:27,294
2967,2968,MEL,SYD,Jetstar,JQ643,22/11/03,20:05,21:30,433
2968,2969,MEL,SYD,Jetstar,JQ418,22/10/21,17:50,19:15,73
2969,2970,MEL,SYD,Qantas,QF306,22/11/05,17:12,18:37,261
2970,2971,MEL,SYD,Virgin,VA397,22/11/25,17:11,18:36,200
2971,2972,MEL,SYD,Jetstar,JQ211,22/09/20,19:29,20:54,485
2972,2973,MEL,SYD,Jetstar,JQ702,22/12/14,06:31,07:56,296
2973,2974,MEL,SYD,Qantas,QF939,22/09/20,13:38,15:03,238
2974,2975,MEL,SYD,Qantas,QF658,22/10/22,09:02,10:27,303
2975,2976,MEL,SYD,Virgin,VA734,22/09/24,16:10,17:35,208
2976,2977,MEL,SYD,Virgin,VA527,22/10/20,12:10,13:35,176
2977,2978,MEL,SYD,Qantas,QF508,22/10/31,23:19,00:44,198
2978,2979,MEL,SYD,Qantas,QF508,22/10/03,21:42,23:07,411
2979,2980,MEL,SYD,Jetstar,JQ290,22/12/14,07:06,08:31,276
2980,2981,MEL,SYD,Virgin,VA732,22/10/15,07:48,09:13,291
2981,2982,MEL,SYD,Jetstar,JQ946,22/12/12,16:55,18:20,209
2982,2983,MEL,SYD,Virgin,VA662,22/12/11,11:33,12:58,392
2983,2984,MEL,SYD,Qantas,QF488,22/11/04,21:51,23:16,61
2984,2985,MEL,SYD,Virgin,VA575,22/12/25,14:08,15:33,144
2985,2986,MEL,SYD,Qantas,QF798,22/09/17,06:52,08:17,235
2986,2987,MEL,SYD,Virgin,VA589,22/11/13,23:15,00:40,347
2987,2988,MEL,SYD,Virgin,VA460,22/12/08,21:53,23:18,350
2988,2989,MEL,SYD,Jetstar,JQ851,22/09/15,11:43,13:08,185
2989,2990,MEL,SYD,Virgin,VA721,22/10/12,21:58,23:23,123
2990,2991,MEL,SYD,Jetstar,JQ262,22/10/07,09:51,11:16,497
2991,2992,MEL,SYD,Qantas,QF746,22/11/20,23:42,01:07,232
2992,2993,MEL,SYD,Qantas,QF616,22/10/18,11:24,12:49,254
2993,2994,MEL,SYD,Virgin,VA894,22/09/20,18:03,19:28,158
2994,2995,MEL,SYD,Jetstar,JQ247,22/10/08,11:41,13:06,82
2995,2996,MEL,SYD,Jetstar,JQ477,22/11/08,15:57,17:22,479
2996,2997,MEL,SYD,Qantas,QF342,22/10/30,17:29,18:54,442
2997,2998,MEL,SYD,Jetstar,JQ530,22/11/16,19:58,21:23,164
2998,2999,MEL,SYD,Jetstar,JQ485,22/10/05,10:00,11:25,383
2999,3000,MEL,SYD,Qantas,QF878,22/11/23,10:11,11:36,386
3000,3001,MEL,BNE,Virgin,VA270,22/12/22,06:37,08:47,148
3001,3002,MEL,BNE,Virgin,VA403,22/12/05,08:20,10:30,174
3002,3003,MEL,BNE,Qantas,QF971,22/11/29,22:36,00:46,312
3003,3004,MEL,BNE,Jetstar,JQ476,22/09/26,16:29,18:39,473
3004,3005,MEL,BNE,Virgin,VA317,22/11/14,10:59,13:09,333
3005,3006,MEL,BNE,Jetstar,JQ235,22/09/16,23:34,01:44,77
3006,3007,MEL,BNE,Jetstar,JQ386,22/10/08,15:44,17:54,173
3007,3008,MEL,BNE,Jetstar,JQ471,22/09/28,16:47,18:57,276
3008,3009,MEL,BNE,Virgin,VA398,22/12/29,12:37,14:47,482
3009,3010,MEL,BNE,Qantas,QF906,22/12/04,19:04,21:14,94
3010,3011,MEL,BNE,Jetstar,JQ225,22/12/20,09:57,12:07,182
3011,3012,MEL,BNE,Jetstar,JQ558,22/10/16,23:30,01:40,460
3012,3013,MEL,BNE,Virgin,VA944,22/12/16,11:07,13:17,131
3013,3014,MEL,BNE,Qantas,QF903,22/09/26,14:20,16:30,99
3014,3015,MEL,BNE,Jetstar,JQ608,22/11/24,09:18,11:28,251
3015,3016,MEL,BNE,Virgin,VA885,22/11/04,17:48,19:58,248
3016,3017,MEL,BNE,Qantas,QF953,22/10/19,07:58,10:08,266
3017,3018,MEL,BNE,Qantas,QF231,22/10/17,10:18,12:28,265
3018,3019,MEL,BNE,Virgin,VA937,22/10/15,23:11,01:21,97
3019,3020,MEL,BNE,Qantas,QF287,22/09/18,19:24,21:34,379
3020,3021,MEL,BNE,Jetstar,JQ818,22/11/28,17:35,19:45,92
3021,3022,MEL,BNE,Qantas,QF174,22/12/24,20:44,22:54,461
3022,3023,MEL,BNE,Virgin,VA700,22/11/11,13:14,15:24,276
3023,3024,MEL,BNE,Jetstar,JQ474,22/10/08,11:13,13:23,408
3024,3025,MEL,BNE,Jetstar,JQ862,22/11/14,13:12,15:22,413
3025,3026,MEL,BNE,Qantas,QF641,22/12/12,19:49,21:59,187
3026,3027,MEL,BNE,Qantas,QF687,22/11/11,16:02,18:12,293
3027,3028,MEL,BNE,Jetstar,JQ669,22/11/10,15:52,18:02,495
3028,3029,MEL,BNE,Jetstar,JQ731,22/11/07,06:33,08:43,333
3029,3030,MEL,BNE,Jetstar,JQ785,22/11/06,20:29,22:39,166
3030,3031,MEL,BNE,Virgin,VA155,22/12/30,08:09,10:19,104
3031,3032,MEL,BNE,Virgin,VA777,22/09/21,08:26,10:36,307
3032,3033,MEL,BNE,Jetstar,JQ246,22/12/13,20:38,22:48,141
3033,3034,MEL,BNE,Jetstar,JQ217,22/10/10,22:25,00:35,278
3034,3035,MEL,BNE,Jetstar,JQ557,22/12/25,17:32,19:42,206
3035,3036,MEL,BNE,Jetstar,JQ597,22/10/02,22:08,00:18,294
3036,3037,MEL,BNE,Jetstar,JQ478,22/11/27,14:26,16:36,247
3037,3038,MEL,BNE,Jetstar,JQ360,22/10/09,06:10,08:20,305
3038,3039,MEL,BNE,Qantas,QF383,22/10/25,20:35,22:45,257
3039,3040,MEL,BNE,Qantas,QF698,22/12/21,13:50,16:00,345
3040,3041,MEL,BNE,Virgin,VA861,22/12/02,11:22,13:32,329
3041,3042,MEL,BNE,Jetstar,JQ777,22/10/03,23:06,01:16,375
3042,3043,MEL,BNE,Virgin,VA297,22/11/02,20:57,23:07,169
3043,3044,MEL,BNE,Qantas,QF515,22/11/10,11:27,13:37,315
3044,3045,MEL,BNE,Virgin,VA105,22/11/13,16:06,18:16,292
3045,3046,MEL,BNE,Jetstar,JQ338,22/10/05,09:21,11:31,484
3046,3047,MEL,BNE,Qantas,QF913,22/10/20,18:20,20:30,111
3047,3048,MEL,BNE,Qantas,QF131,22/11/18,22:37,00:47,87
3048,3049,MEL,BNE,Qantas,QF924,22/12/22,10:59,13:09,129
3049,3050,MEL,BNE,Qantas,QF604,22/12/20,06:32,08:42,255
3050,3051,MEL,BNE,Qantas,QF119,22/09/16,06:37,08:47,272
3051,3052,MEL,BNE,Virgin,VA443,22/10/03,22:53,01:03,148
3052,3053,MEL,BNE,Virgin,VA513,22/11/29,22:43,00:53,93
3053,3054,MEL,BNE,Jetstar,JQ857,22/10/21,07:50,10:00,115
3054,3055,MEL,BNE,Jetstar,JQ774,22/10/09,08:04,10:14,336
3055,3056,MEL,BNE,Qantas,QF588,22/11/09,15:30,17:40,101
3056,3057,MEL,BNE,Qantas,QF849,22/10/08,22:51,01:01,175
3057,3058,MEL,BNE,Qantas,QF300,22/10/09,07:51,10:01,334
3058,3059,MEL,BNE,Qantas,QF338,22/11/29,08:31,10:41,89
3059,3060,MEL,BNE,Jetstar,JQ262,22/10/21,08:17,10:27,227
3060,3061,MEL,BNE,Jetstar,JQ233,22/10/23,06:15,08:25,418
3061,3062,MEL,BNE,Virgin,VA990,22/09/21,22:46,00:56,381
3062,3063,MEL,BNE,Qantas,QF197,22/10/26,09:59,12:09,394
3063,3064,MEL,BNE,Jetstar,JQ103,22/11/01,14:40,16:50,56
3064,3065,MEL,BNE,Virgin,VA956,22/11/02,15:45,17:55,125
3065,3066,MEL,BNE,Jetstar,JQ980,22/10/05,07:57,10:07,226
3066,3067,MEL,BNE,Virgin,VA935,22/10/24,13:22,15:32,50
3067,3068,MEL,BNE,Jetstar,JQ193,22/10/24,14:21,16:31,148
3068,3069,MEL,BNE,Qantas,QF571,22/12/20,22:44,00:54,397
3069,3070,MEL,BNE,Jetstar,JQ306,22/09/25,07:36,09:46,208
3070,3071,MEL,BNE,Virgin,VA210,22/12/30,08:34,10:44,182
3071,3072,MEL,BNE,Qantas,QF640,22/12/04,12:57,15:07,288
3072,3073,MEL,BNE,Jetstar,JQ115,22/11/13,15:30,17:40,116
3073,3074,MEL,BNE,Jetstar,JQ565,22/12/18,11:07,13:17,410
3074,3075,MEL,BNE,Qantas,QF920,22/11/22,22:56,01:06,381
3075,3076,MEL,BNE,Jetstar,JQ723,22/12/25,13:19,15:29,383
3076,3077,MEL,BNE,Qantas,QF226,22/09/27,18:36,20:46,296
3077,3078,MEL,BNE,Virgin,VA721,22/12/05,06:08,08:18,112
3078,3079,MEL,BNE,Virgin,VA399,22/11/02,21:59,00:09,53
3079,3080,MEL,BNE,Virgin,VA458,22/10/12,07:03,09:13,448
3080,3081,MEL,BNE,Virgin,VA386,22/11/14,16:51,19:01,255
3081,3082,MEL,BNE,Virgin,VA200,22/12/02,13:37,15:47,84
3082,3083,MEL,BNE,Qantas,QF334,22/12/05,19:27,21:37,103
3083,3084,MEL,BNE,Virgin,VA523,22/11/24,12:18,14:28,106
3084,3085,MEL,BNE,Qantas,QF572,22/10/26,14:53,17:03,434
3085,3086,MEL,BNE,Jetstar,JQ860,22/09/16,19:13,21:23,73
3086,3087,MEL,BNE,Qantas,QF128,22/10/13,07:37,09:47,345
3087,3088,MEL,BNE,Jetstar,JQ672,22/12/22,22:46,00:56,193
3088,3089,MEL,BNE,Virgin,VA141,22/10/17,14:56,17:06,210
3089,3090,MEL,BNE,Jetstar,JQ140,22/11/14,22:37,00:47,332
3090,3091,MEL,BNE,Virgin,VA578,22/11/06,17:27,19:37,434
3091,3092,MEL,BNE,Virgin,VA661,22/10/19,12:07,14:17,120
3092,3093,MEL,BNE,Virgin,VA680,22/11/21,15:00,17:10,376
3093,3094,MEL,BNE,Jetstar,JQ528,22/10/10,12:55,15:05,358
3094,3095,MEL,BNE,Virgin,VA330,22/10/30,10:37,12:47,75
3095,3096,MEL,BNE,Qantas,QF919,22/11/27,18:31,20:41,157
3096,3097,MEL,BNE,Virgin,VA768,22/10/14,15:55,18:05,307
3097,3098,MEL,BNE,Jetstar,JQ870,22/12/16,14:05,16:15,164
3098,3099,MEL,BNE,Virgin,VA193,22/10/09,21:15,23:25,156
3099,3100,MEL,BNE,Virgin,VA434,22/11/14,08:33,10:43,62
3100,3101,MEL,BNE,Jetstar,JQ686,22/09/14,16:28,18:38,110
3101,3102,MEL,BNE,Qantas,QF385,22/11/22,13:05,15:15,152
3102,3103,MEL,BNE,Virgin,VA684,22/10/02,21:44,23:54,308
3103,3104,MEL,BNE,Virgin,VA937,22/12/07,19:54,22:04,189
3104,3105,MEL,BNE,Virgin,VA352,22/10/29,10:20,12:30,460
3105,3106,MEL,BNE,Qantas,QF769,22/12/29,16:16,18:26,71
3106,3107,MEL,BNE,Qantas,QF466,22/10/03,22:06,00:16,212
3107,3108,MEL,BNE,Qantas,QF702,22/10/29,06:09,08:19,363
3108,3109,MEL,BNE,Virgin,VA833,22/10/29,12:10,14:20,304
3109,3110,MEL,BNE,Jetstar,JQ115,22/10/13,13:46,15:56,375
3110,3111,MEL,BNE,Virgin,VA775,22/12/26,11:51,14:01,480
3111,3112,MEL,BNE,Qantas,QF891,22/11/05,07:24,09:34,389
3112,3113,MEL,BNE,Qantas,QF899,22/11/21,12:23,14:33,95
3113,3114,MEL,BNE,Jetstar,JQ102,22/10/22,09:18,11:28,437
3114,3115,MEL,BNE,Jetstar,JQ894,22/10/14,07:21,09:31,164
3115,3116,MEL,BNE,Qantas,QF207,22/09/19,08:46,10:56,231
3116,3117,MEL,BNE,Jetstar,JQ654,22/10/24,22:05,00:15,408
3117,3118,MEL,BNE,Qantas,QF655,22/10/24,13:24,15:34,65
3118,3119,MEL,BNE,Qantas,QF888,22/11/25,21:10,23:20,395
3119,3120,MEL,BNE,Qantas,QF350,22/09/14,14:26,16:36,445
3120,3121,MEL,BNE,Virgin,VA987,22/10/10,20:18,22:28,310
3121,3122,MEL,BNE,Qantas,QF213,22/11/19,06:25,08:35,53
3122,3123,MEL,BNE,Virgin,VA425,22/12/13,09:17,11:27,113
3123,3124,MEL,BNE,Qantas,QF279,22/11/27,16:25,18:35,476
3124,3125,MEL,BNE,Virgin,VA222,22/10/25,18:56,21:06,210
3125,3126,MEL,BNE,Virgin,VA657,22/10/16,19:16,21:26,277
3126,3127,MEL,BNE,Jetstar,JQ303,22/12/09,20:23,22:33,297
3127,3128,MEL,BNE,Qantas,QF374,22/11/17,20:41,22:51,304
3128,3129,MEL,BNE,Qantas,QF125,22/12/03,18:32,20:42,361
3129,3130,MEL,BNE,Jetstar,JQ281,22/11/29,13:30,15:40,111
3130,3131,MEL,BNE,Virgin,VA241,22/10/24,14:50,17:00,213
3131,3132,MEL,BNE,Virgin,VA547,22/11/27,11:35,13:45,305
3132,3133,MEL,BNE,Virgin,VA800,22/10/30,12:35,14:45,281
3133,3134,MEL,BNE,Jetstar,JQ566,22/10/01,16:28,18:38,50
3134,3135,MEL,BNE,Virgin,VA287,22/09/27,07:07,09:17,142
3135,3136,MEL,BNE,Qantas,QF354,22/10/03,18:15,20:25,81
3136,3137,MEL,BNE,Jetstar,JQ549,22/11/23,07:48,09:58,450
3137,3138,MEL,BNE,Jetstar,JQ695,22/10/13,19:53,22:03,115
3138,3139,MEL,BNE,Qantas,QF405,22/12/18,20:36,22:46,233
3139,3140,MEL,BNE,Qantas,QF619,22/11/12,06:17,08:27,252
3140,3141,MEL,BNE,Jetstar,JQ227,22/12/18,19:45,21:55,310
3141,3142,MEL,BNE,Virgin,VA167,22/10/27,18:43,20:53,168
3142,3143,MEL,BNE,Qantas,QF792,22/10/08,12:56,15:06,439
3143,3144,MEL,BNE,Jetstar,JQ720,22/10/14,13:41,15:51,310
3144,3145,MEL,BNE,Virgin,VA530,22/09/26,09:33,11:43,333
3145,3146,MEL,BNE,Qantas,QF107,22/11/19,06:40,08:50,447
3146,3147,MEL,BNE,Jetstar,JQ623,22/10/09,08:55,11:05,212
3147,3148,MEL,BNE,Jetstar,JQ235,22/12/22,08:24,10:34,342
3148,3149,MEL,BNE,Qantas,QF553,22/10/07,11:57,14:07,322
3149,3150,MEL,BNE,Virgin,VA267,22/09/18,10:50,13:00,220
3150,3151,MEL,BNE,Jetstar,JQ217,22/12/02,15:42,17:52,124
3151,3152,MEL,BNE,Qantas,QF482,22/11/02,20:54,23:04,129
3152,3153,MEL,BNE,Jetstar,JQ722,22/10/26,12:31,14:41,95
3153,3154,MEL,BNE,Qantas,QF887,22/10/12,23:26,01:36,188
3154,3155,MEL,BNE,Qantas,QF171,22/09/16,06:44,08:54,495
3155,3156,MEL,BNE,Jetstar,JQ835,22/12/12,19:14,21:24,68
3156,3157,MEL,BNE,Virgin,VA437,22/10/09,13:28,15:38,248
3157,3158,MEL,BNE,Virgin,VA482,22/10/30,10:15,12:25,196
3158,3159,MEL,BNE,Virgin,VA443,22/12/19,19:47,21:57,353
3159,3160,MEL,BNE,Jetstar,JQ967,22/10/06,21:17,23:27,465
3160,3161,MEL,BNE,Jetstar,JQ504,22/12/18,11:14,13:24,374
3161,3162,MEL,BNE,Qantas,QF276,22/11/15,06:50,09:00,228
3162,3163,MEL,BNE,Virgin,VA239,22/12/02,16:42,18:52,140
3163,3164,MEL,BNE,Jetstar,JQ858,22/12/18,11:11,13:21,441
3164,3165,MEL,BNE,Jetstar,JQ443,22/10/06,19:27,21:37,101
3165,3166,MEL,BNE,Virgin,VA562,22/09/29,21:11,23:21,177
3166,3167,MEL,BNE,Virgin,VA698,22/11/07,09:22,11:32,391
3167,3168,MEL,BNE,Qantas,QF181,22/10/21,15:26,17:36,333
3168,3169,MEL,BNE,Jetstar,JQ786,22/10/17,14:51,17:01,428
3169,3170,MEL,BNE,Qantas,QF606,22/12/30,21:06,23:16,305
3170,3171,MEL,BNE,Jetstar,JQ663,22/11/30,23:34,01:44,189
3171,3172,MEL,BNE,Qantas,QF996,22/12/30,16:08,18:18,58
3172,3173,MEL,BNE,Virgin,VA849,22/12/01,20:26,22:36,106
3173,3174,MEL,BNE,Virgin,VA454,22/10/06,19:42,21:52,252
3174,3175,MEL,BNE,Qantas,QF399,22/12/16,23:56,02:06,299
3175,3176,MEL,BNE,Virgin,VA948,22/11/15,13:34,15:44,464
3176,3177,MEL,BNE,Virgin,VA928,22/10/09,12:44,14:54,404
3177,3178,MEL,BNE,Virgin,VA701,22/12/04,18:00,20:10,280
3178,3179,MEL,BNE,Jetstar,JQ826,22/09/18,20:32,22:42,157
3179,3180,MEL,BNE,Virgin,VA788,22/10/30,17:06,19:16,310
3180,3181,MEL,BNE,Qantas,QF481,22/10/04,06:07,08:17,211
3181,3182,MEL,BNE,Virgin,VA274,22/12/07,06:21,08:31,210
3182,3183,MEL,BNE,Qantas,QF529,22/10/23,22:12,00:22,394
3183,3184,MEL,BNE,Virgin,VA511,22/11/04,10:14,12:24,353
3184,3185,MEL,BNE,Qantas,QF838,22/09/30,11:26,13:36,376
3185,3186,MEL,BNE,Virgin,VA433,22/10/16,15:39,17:49,83
3186,3187,MEL,BNE,Qantas,QF689,22/11/05,12:23,14:33,296
3187,3188,MEL,BNE,Jetstar,JQ425,22/10/23,21:20,23:30,143
3188,3189,MEL,BNE,Qantas,QF779,22/10/05,15:27,17:37,362
3189,3190,MEL,BNE,Jetstar,JQ602,22/12/08,18:59,21:09,453
3190,3191,MEL,BNE,Qantas,QF571,22/11/04,21:54,00:04,70
3191,3192,MEL,BNE,Qantas,QF427,22/11/17,23:30,01:40,282
3192,3193,MEL,BNE,Virgin,VA562,22/11/25,22:59,01:09,500
3193,3194,MEL,BNE,Jetstar,JQ968,22/12/11,08:41,10:51,454
3194,3195,MEL,BNE,Virgin,VA869,22/10/14,19:54,22:04,363
3195,3196,MEL,BNE,Virgin,VA741,22/12/18,11:54,14:04,163
3196,3197,MEL,BNE,Qantas,QF562,22/11/27,17:10,19:20,442
3197,3198,MEL,BNE,Jetstar,JQ629,22/10/23,12:52,15:02,83
3198,3199,MEL,BNE,Qantas,QF928,22/10/09,07:49,09:59,103
3199,3200,MEL,BNE,Virgin,VA485,22/10/02,08:14,10:24,486
3200,3201,MEL,BNE,Qantas,QF475,22/12/17,13:36,15:46,343
3201,3202,MEL,BNE,Qantas,QF664,22/11/23,21:58,00:08,123
3202,3203,MEL,BNE,Virgin,VA997,22/10/15,08:44,10:54,192
3203,3204,MEL,BNE,Jetstar,JQ272,22/10/19,13:50,16:00,449
3204,3205,MEL,BNE,Jetstar,JQ669,22/10/18,23:15,01:25,412
3205,3206,MEL,BNE,Virgin,VA299,22/09/16,12:44,14:54,71
3206,3207,MEL,BNE,Virgin,VA918,22/11/06,19:38,21:48,458
3207,3208,MEL,BNE,Virgin,VA791,22/12/23,11:43,13:53,380
3208,3209,MEL,BNE,Jetstar,JQ149,22/11/17,18:57,21:07,69
3209,3210,MEL,BNE,Virgin,VA985,22/09/14,15:30,17:40,394
3210,3211,MEL,BNE,Qantas,QF104,22/09/16,11:30,13:40,481
3211,3212,MEL,BNE,Jetstar,JQ980,22/11/09,19:15,21:25,194
3212,3213,MEL,BNE,Virgin,VA753,22/10/24,13:43,15:53,266
3213,3214,MEL,BNE,Virgin,VA690,22/11/07,16:28,18:38,419
3214,3215,MEL,BNE,Jetstar,JQ855,22/12/26,07:53,10:03,164
3215,3216,MEL,BNE,Virgin,VA989,22/10/26,20:26,22:36,56
3216,3217,MEL,BNE,Jetstar,JQ726,22/10/10,09:56,12:06,87
3217,3218,MEL,BNE,Qantas,QF583,22/12/20,12:42,14:52,451
3218,3219,MEL,BNE,Jetstar,JQ980,22/11/29,13:06,15:16,193
3219,3220,MEL,BNE,Qantas,QF261,22/09/25,18:20,20:30,84
3220,3221,MEL,BNE,Virgin,VA417,22/11/29,11:00,13:10,143
3221,3222,MEL,BNE,Virgin,VA477,22/09/16,13:54,16:04,382
3222,3223,MEL,BNE,Virgin,VA600,22/11/11,12:01,14:11,282
3223,3224,MEL,BNE,Virgin,VA863,22/09/25,08:23,10:33,190
3224,3225,MEL,BNE,Virgin,VA596,22/09/24,18:27,20:37,457
3225,3226,MEL,BNE,Jetstar,JQ782,22/10/26,23:54,02:04,361
3226,3227,MEL,BNE,Virgin,VA969,22/12/24,20:05,22:15,378
3227,3228,MEL,BNE,Virgin,VA317,22/10/26,21:38,23:48,178
3228,3229,MEL,BNE,Virgin,VA638,22/12/05,12:30,14:40,408
3229,3230,MEL,BNE,Qantas,QF215,22/10/24,20:05,22:15,136
3230,3231,MEL,BNE,Virgin,VA321,22/12/24,10:00,12:10,257
3231,3232,MEL,BNE,Qantas,QF598,22/12/26,06:29,08:39,390
